Plot Title: 22224701,,,,,,,,
#,"Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224701, SEN S/N: 22224701)","Temp, °F (LGR S/N: 22224701, SEN S/N: 22224701)",Coupler Attached (LGR S/N: 22224701),Host Connected (LGR S/N: 22224701),Coupler Detached (LGR S/N: 22224701),Stopped (LGR S/N: 22224701),End Of File (LGR S/N: 22224701)
2587,6/1/2025 20:30,9.98,59.07,,,,,
2588,6/1/2025 20:35,9.94,59.04,,,,,
2589,6/1/2025 20:40,9.94,59,,,,,
2590,6/1/2025 20:45,9.92,58.96,,,,,
2591,6/1/2025 20:50,9.91,58.93,,,,,
2592,6/1/2025 20:55,9.91,58.89,,,,,
2593,6/1/2025 21:00,9.86,58.86,,,,,
2594,6/1/2025 21:05,9.87,58.82,,,,,
2595,6/1/2025 21:10,9.85,58.78,,,,,
2596,6/1/2025 21:15,9.86,58.78,,,,,
2597,6/1/2025 21:20,9.86,58.75,,,,,
2598,6/1/2025 21:25,9.86,58.75,,,,,
2599,6/1/2025 21:30,9.87,58.75,,,,,
2600,6/1/2025 21:35,9.88,58.71,,,,,
2601,6/1/2025 21:40,9.87,58.71,,,,,
2602,6/1/2025 21:45,9.86,58.71,,,,,
2603,6/1/2025 21:50,9.86,58.71,,,,,
2604,6/1/2025 21:55,9.88,58.68,,,,,
2605,6/1/2025 22:00,9.86,58.68,,,,,
2606,6/1/2025 22:05,9.88,58.68,,,,,
2607,6/1/2025 22:10,9.89,58.68,,,,,
2608,6/1/2025 22:15,9.88,58.68,,,,,
2609,6/1/2025 22:20,9.89,58.68,,,,,
2610,6/1/2025 22:25,9.89,58.68,,,,,
2611,6/1/2025 22:30,9.89,58.68,,,,,
2612,6/1/2025 22:35,9.88,58.68,,,,,
2613,6/1/2025 22:40,9.87,58.68,,,,,
2614,6/1/2025 22:45,9.88,58.68,,,,,
2615,6/1/2025 22:50,9.88,58.68,,,,,
2616,6/1/2025 22:55,9.87,58.68,,,,,
2617,6/1/2025 23:00,9.89,58.64,,,,,
2618,6/1/2025 23:05,9.87,58.64,,,,,
2619,6/1/2025 23:10,9.88,58.64,,,,,
2620,6/1/2025 23:15,9.89,58.64,,,,,
2621,6/1/2025 23:20,9.92,58.68,,,,,
2622,6/1/2025 23:25,9.94,58.71,,,,,
2623,6/1/2025 23:30,9.93,58.71,,,,,
2624,6/1/2025 23:35,9.93,58.71,,,,,
2625,6/1/2025 23:40,10,58.78,,,,,
2626,6/1/2025 23:45,10.04,58.93,,,,,
2627,6/1/2025 23:50,10.01,59.11,,,,,
2628,6/1/2025 23:55,10,59.22,,,,,
2629,6/2/2025 0:00,9.95,59.32,,,,,
2630,6/2/2025 0:05,9.94,59.36,,,,,
2631,6/2/2025 0:10,9.92,59.43,,,,,
2632,6/2/2025 0:15,9.91,59.43,,,,,
2633,6/2/2025 0:20,9.89,59.47,,,,,
2634,6/2/2025 0:25,9.9,59.47,,,,,
2635,6/2/2025 0:30,9.89,59.47,,,,,
2636,6/2/2025 0:35,9.88,59.5,,,,,
2637,6/2/2025 0:40,9.91,59.54,,,,,
2638,6/2/2025 0:45,9.91,59.54,,,,,
2639,6/2/2025 0:50,9.87,59.58,,,,,
2640,6/2/2025 0:55,9.9,59.61,,,,,
2641,6/2/2025 1:00,9.87,59.61,,,,,
2642,6/2/2025 1:05,9.87,59.61,,,,,
2643,6/2/2025 1:10,9.86,59.65,,,,,
2644,6/2/2025 1:15,9.86,59.65,,,,,
2645,6/2/2025 1:20,9.85,59.65,,,,,
2646,6/2/2025 1:25,9.85,59.65,,,,,
2647,6/2/2025 1:30,9.86,59.68,,,,,
2648,6/2/2025 1:35,9.81,59.68,,,,,
2649,6/2/2025 1:40,9.81,59.68,,,,,
2650,6/2/2025 1:45,9.82,59.68,,,,,
2651,6/2/2025 1:50,9.81,59.68,,,,,
2652,6/2/2025 1:55,9.81,59.68,,,,,
2653,6/2/2025 2:00,9.79,59.68,,,,,
2654,6/2/2025 2:05,9.8,59.65,,,,,
2655,6/2/2025 2:10,9.79,59.68,,,,,
2656,6/2/2025 2:15,9.81,59.68,,,,,
2657,6/2/2025 2:20,9.79,59.68,,,,,
2658,6/2/2025 2:25,9.79,59.68,,,,,
2659,6/2/2025 2:30,9.77,59.68,,,,,
2660,6/2/2025 2:35,9.78,59.68,,,,,
2661,6/2/2025 2:40,9.79,59.68,,,,,
2662,6/2/2025 2:45,9.72,59.68,,,,,
2663,6/2/2025 2:50,9.79,59.61,,,,,
2664,6/2/2025 2:55,9.86,59.58,,,,,
2665,6/2/2025 3:00,9.87,59.54,,,,,
2666,6/2/2025 3:05,9.88,59.54,,,,,
2667,6/2/2025 3:10,9.89,59.54,,,,,
2668,6/2/2025 3:15,9.87,59.54,,,,,
2669,6/2/2025 3:20,9.86,59.54,,,,,
2670,6/2/2025 3:25,9.86,59.54,,,,,
2671,6/2/2025 3:30,9.86,59.54,,,,,
2672,6/2/2025 3:35,9.86,59.54,,,,,
2673,6/2/2025 3:40,9.85,59.54,,,,,
2674,6/2/2025 3:45,9.83,59.54,,,,,
2675,6/2/2025 3:50,9.84,59.54,,,,,
2676,6/2/2025 3:55,9.82,59.54,,,,,
2677,6/2/2025 4:00,9.82,59.5,,,,,
2678,6/2/2025 4:05,9.81,59.54,,,,,
2679,6/2/2025 4:10,9.81,59.54,,,,,
2680,6/2/2025 4:15,9.79,59.54,,,,,
2681,6/2/2025 4:20,9.78,59.54,,,,,
2682,6/2/2025 4:25,9.78,59.54,,,,,
2683,6/2/2025 4:30,9.79,59.5,,,,,
2684,6/2/2025 4:35,9.77,59.5,,,,,
2685,6/2/2025 4:40,9.77,59.5,,,,,
2686,6/2/2025 4:45,9.77,59.5,,,,,
2687,6/2/2025 4:50,9.76,59.5,,,,,
2688,6/2/2025 4:55,9.76,59.5,,,,,
2689,6/2/2025 5:00,9.77,59.5,,,,,
2690,6/2/2025 5:05,9.76,59.5,,,,,
2691,6/2/2025 5:10,9.74,59.5,,,,,
2692,6/2/2025 5:15,9.72,59.5,,,,,
2693,6/2/2025 5:20,9.73,59.5,,,,,
2694,6/2/2025 5:25,9.72,59.5,,,,,
2695,6/2/2025 5:30,9.72,59.47,,,,,
2696,6/2/2025 5:35,9.71,59.47,,,,,
2697,6/2/2025 5:40,9.71,59.47,,,,,
2698,6/2/2025 5:45,9.7,59.47,,,,,
2699,6/2/2025 5:50,9.69,59.47,,,,,
2700,6/2/2025 5:55,9.69,59.47,,,,,
2701,6/2/2025 6:00,9.71,59.47,,,,,
2702,6/2/2025 6:05,9.69,59.47,,,,,
2703,6/2/2025 6:10,9.71,59.47,,,,,
2704,6/2/2025 6:15,9.7,59.47,,,,,
2705,6/2/2025 6:20,9.68,59.47,,,,,
2706,6/2/2025 6:25,9.68,59.43,,,,,
2707,6/2/2025 6:30,9.68,59.43,,,,,
2708,6/2/2025 6:35,9.7,59.43,,,,,
2709,6/2/2025 6:40,9.69,59.43,,,,,
2710,6/2/2025 6:45,9.69,59.43,,,,,
2711,6/2/2025 6:50,9.66,59.43,,,,,
2712,6/2/2025 6:55,9.65,59.4,,,,,
2713,6/2/2025 7:00,9.64,59.4,,,,,
2714,6/2/2025 7:05,9.63,59.4,,,,,
2715,6/2/2025 7:10,9.63,59.4,,,,,
2716,6/2/2025 7:15,9.62,59.4,,,,,
2717,6/2/2025 7:20,9.63,59.4,,,,,
2718,6/2/2025 7:25,9.62,59.4,,,,,
2719,6/2/2025 7:30,9.63,59.4,,,,,
2720,6/2/2025 7:35,9.61,59.4,,,,,
2721,6/2/2025 7:40,9.62,59.36,,,,,
2722,6/2/2025 7:45,9.65,59.36,,,,,
2723,6/2/2025 7:50,9.62,59.36,,,,,
2724,6/2/2025 7:55,9.64,59.36,,,,,
2725,6/2/2025 8:00,9.62,59.36,,,,,
2726,6/2/2025 8:05,9.64,59.36,,,,,
2727,6/2/2025 8:10,9.62,59.36,,,,,
2728,6/2/2025 8:15,9.62,59.36,,,,,
2729,6/2/2025 8:20,9.62,59.36,,,,,
2730,6/2/2025 8:25,9.62,59.32,,,,,
2731,6/2/2025 8:30,9.62,59.32,,,,,
2732,6/2/2025 8:35,9.62,59.32,,,,,
2733,6/2/2025 8:40,9.61,59.29,,,,,
2734,6/2/2025 8:45,9.6,59.29,,,,,
2735,6/2/2025 8:50,9.61,59.25,,,,,
2736,6/2/2025 8:55,9.62,59.25,,,,,
2737,6/2/2025 9:00,9.62,59.22,,,,,
2738,6/2/2025 9:05,9.61,59.22,,,,,
2739,6/2/2025 9:10,9.6,59.18,,,,,
2740,6/2/2025 9:15,9.59,59.18,,,,,
2741,6/2/2025 9:20,9.59,59.14,,,,,
2742,6/2/2025 9:25,9.59,59.14,,,,,
2743,6/2/2025 9:30,9.59,59.11,,,,,
2744,6/2/2025 9:35,9.58,59.07,,,,,
2745,6/2/2025 9:40,9.56,59.07,,,,,
2746,6/2/2025 9:45,9.56,59.04,,,,,
2747,6/2/2025 9:50,9.57,59,,,,,
2748,6/2/2025 9:55,9.58,58.96,,,,,
2749,6/2/2025 10:00,9.58,58.96,,,,,
2750,6/2/2025 10:05,9.55,58.75,,,,,
2751,6/2/2025 10:10,9.57,58.68,,,,,
2752,6/2/2025 10:15,9.57,58.64,,,,,
2753,6/2/2025 10:20,9.55,58.64,,,,,
2754,6/2/2025 10:25,9.54,58.64,,,,,
2755,6/2/2025 10:30,9.55,58.64,,,,,
2756,6/2/2025 10:35,9.54,58.64,,,,,
2757,6/2/2025 10:40,9.56,58.6,,,,,
2758,6/2/2025 10:45,9.55,58.6,,,,,
2759,6/2/2025 10:50,9.55,58.6,,,,,
2760,6/2/2025 10:55,9.54,58.6,,,,,
2761,6/2/2025 11:00,9.53,58.6,,,,,
2762,6/2/2025 11:05,9.53,58.6,,,,,
2763,6/2/2025 11:10,9.54,58.6,,,,,
2764,6/2/2025 11:15,9.53,58.6,,,,,
2765,6/2/2025 11:20,9.52,58.6,,,,,
2766,6/2/2025 11:25,9.55,58.6,,,,,
2767,6/2/2025 11:30,9.53,58.6,,,,,
2768,6/2/2025 11:35,9.5,58.6,,,,,
2769,6/2/2025 11:40,9.51,58.6,,,,,
2770,6/2/2025 11:45,9.49,58.64,,,,,
2771,6/2/2025 11:50,9.48,58.64,,,,,
2772,6/2/2025 11:55,9.49,58.64,,,,,
2773,6/2/2025 12:00,9.5,58.64,,,,,
2774,6/2/2025 12:05,9.48,58.68,,,,,
2775,6/2/2025 12:10,9.51,58.68,,,,,
2776,6/2/2025 12:15,9.52,58.71,,,,,
2777,6/2/2025 12:20,9.5,58.75,,,,,
2778,6/2/2025 12:25,9.56,58.75,,,,,
2779,6/2/2025 12:30,9.53,58.82,,,,,
2780,6/2/2025 12:35,9.54,58.86,,,,,
2781,6/2/2025 12:40,9.55,58.89,,,,,
2782,6/2/2025 12:45,9.58,58.93,,,,,
2783,6/2/2025 12:50,9.65,59.04,,,,,
2784,6/2/2025 12:55,9.68,59.11,,,,,
2785,6/2/2025 13:00,9.74,59.18,,,,,
2786,6/2/2025 13:05,9.82,59.32,,,,,
2787,6/2/2025 13:10,9.84,59.4,,,,,
2788,6/2/2025 13:15,9.85,59.47,,,,,
2789,6/2/2025 13:20,9.86,59.47,,,,,
2790,6/2/2025 13:25,9.87,59.5,,,,,
2791,6/2/2025 13:30,9.9,59.54,,,,,
2792,6/2/2025 13:35,9.93,59.54,,,,,
2793,6/2/2025 13:40,9.96,59.58,,,,,
2794,6/2/2025 13:45,10,59.61,,,,,
2795,6/2/2025 13:50,10.05,59.65,,,,,
2796,6/2/2025 13:55,10.06,59.68,,,,,
2797,6/2/2025 14:00,10.05,59.68,,,,,
2798,6/2/2025 14:05,10.05,59.68,,,,,
2799,6/2/2025 14:10,10.06,59.72,,,,,
2800,6/2/2025 14:15,10.07,59.72,,,,,
2801,6/2/2025 14:20,10.08,59.72,,,,,
2802,6/2/2025 14:25,10.09,59.76,,,,,
2803,6/2/2025 14:30,10.09,59.76,,,,,
2804,6/2/2025 14:35,10.05,59.79,,,,,
2805,6/2/2025 14:40,10.04,59.79,,,,,
2806,6/2/2025 14:45,9.99,59.79,,,,,
2807,6/2/2025 14:50,9.99,59.79,,,,,
2808,6/2/2025 14:55,9.97,59.79,,,,,
2809,6/2/2025 15:00,9.95,59.79,,,,,
2810,6/2/2025 15:05,9.99,59.79,,,,,
2811,6/2/2025 15:10,10,59.76,,,,,
2812,6/2/2025 15:15,10,59.68,,,,,
2813,6/2/2025 15:20,10,59.68,,,,,
2814,6/2/2025 15:25,10.01,59.68,,,,,
2815,6/2/2025 15:30,9.96,59.65,,,,,
2816,6/2/2025 15:35,9.98,59.65,,,,,
2817,6/2/2025 15:40,10,59.65,,,,,
2818,6/2/2025 15:45,10,59.61,,,,,
2819,6/2/2025 15:50,10.01,59.61,,,,,
2820,6/2/2025 15:55,10.03,59.61,,,,,
2821,6/2/2025 16:00,10.09,59.65,,,,,
2822,6/2/2025 16:05,10.45,59.68,,,,,
2823,6/2/2025 16:10,10.45,59.72,,,,,
2824,6/2/2025 16:15,10.44,59.72,,,,,
2825,6/2/2025 16:20,10.42,59.76,,,,,
2826,6/2/2025 16:25,10.45,59.79,,,,,
2827,6/2/2025 16:30,10.46,59.83,,,,,
2828,6/2/2025 16:35,10.44,59.86,,,,,
2829,6/2/2025 16:40,10.47,59.94,,,,,
2830,6/2/2025 16:45,10.47,60.01,,,,,
2831,6/2/2025 16:50,10.45,60.01,,,,,
2832,6/2/2025 16:55,10.47,60.01,,,,,
2833,6/2/2025 17:00,10.48,60.01,,,,,
2834,6/2/2025 17:05,10.48,60.01,,,,,
2835,6/2/2025 17:10,10.48,59.97,,,,,
2836,6/2/2025 17:15,10.49,59.97,,,,,
2837,6/2/2025 17:20,10.49,59.97,,,,,
2838,6/2/2025 17:25,10.51,60.01,,,,,
2839,6/2/2025 17:30,10.51,60.01,,,,,
2840,6/2/2025 17:35,10.53,60.01,,,,,
2841,6/2/2025 17:40,10.52,60.01,,,,,
2842,6/2/2025 17:45,10.53,60.04,,,,,
2843,6/2/2025 17:50,10.54,60.04,,,,,
2844,6/2/2025 17:55,10.56,60.04,,,,,
2845,6/2/2025 18:00,10.54,60.04,,,,,
2846,6/2/2025 18:05,10.55,60.04,,,,,
2847,6/2/2025 18:10,10.57,60.04,,,,,
2848,6/2/2025 18:15,10.59,60.01,,,,,
2849,6/2/2025 18:20,10.57,60.01,,,,,
2850,6/2/2025 18:25,10.57,60.01,,,,,
2851,6/2/2025 18:30,10.52,59.97,,,,,
2852,6/2/2025 18:35,10.56,59.94,,,,,
2853,6/2/2025 18:40,10.58,59.94,,,,,
2854,6/2/2025 18:45,10.57,59.94,,,,,
2855,6/2/2025 18:50,10.57,59.94,,,,,
2856,6/2/2025 18:55,10.56,59.9,,,,,
2857,6/2/2025 19:00,10.63,59.9,,,,,
2858,6/2/2025 19:05,10.63,59.94,,,,,
2859,6/2/2025 19:10,10.66,59.94,,,,,
2860,6/2/2025 19:15,10.66,59.94,,,,,
2861,6/2/2025 19:20,10.74,59.97,,,,,
2862,6/2/2025 19:25,10.7,60.01,,,,,
2863,6/2/2025 19:30,10.71,60.01,,,,,
2864,6/2/2025 19:35,10.75,60.04,,,,,
2865,6/2/2025 19:40,10.76,60.04,,,,,
2866,6/2/2025 19:45,10.74,60.04,,,,,
2867,6/2/2025 19:50,10.75,60.01,,,,,
2868,6/2/2025 19:55,10.74,60.01,,,,,
2869,6/2/2025 20:00,10.75,60.01,,,,,
2870,6/2/2025 20:05,10.74,59.97,,,,,
2871,6/2/2025 20:10,10.75,59.94,,,,,
2872,6/2/2025 20:15,10.73,59.94,,,,,
2873,6/2/2025 20:20,10.72,59.9,,,,,
2874,6/2/2025 20:25,10.7,59.9,,,,,
2875,6/2/2025 20:30,10.7,59.9,,,,,
2876,6/2/2025 20:35,10.64,59.9,,,,,
2877,6/2/2025 20:40,10.65,59.9,,,,,
2878,6/2/2025 20:45,10.67,59.9,,,,,
2879,6/2/2025 20:50,10.62,59.9,,,,,
2880,6/2/2025 20:55,10.65,59.9,,,,,
2881,6/2/2025 21:00,10.63,59.94,,,,,
2882,6/2/2025 21:05,10.64,59.94,,,,,
2883,6/2/2025 21:10,10.64,59.97,,,,,
2884,6/2/2025 21:15,10.64,60.01,,,,,
2885,6/2/2025 21:20,10.68,60.08,,,,,
2886,6/2/2025 21:25,10.67,60.15,,,,,
2887,6/2/2025 21:30,10.67,60.19,,,,,
2888,6/2/2025 21:35,10.72,60.19,,,,,
2889,6/2/2025 21:40,10.72,60.26,,,,,
2890,6/2/2025 21:45,10.73,60.26,,,,,
2891,6/2/2025 21:50,10.77,60.26,,,,,
2892,6/2/2025 21:55,10.83,60.37,,,,,
2893,6/2/2025 22:00,10.88,60.62,,,,,
2894,6/2/2025 22:05,10.86,60.8,,,,,
2895,6/2/2025 22:10,10.87,60.98,,,,,
2896,6/2/2025 22:15,10.86,61.09,,,,,
2897,6/2/2025 22:20,10.73,60.91,,,,,
2898,6/2/2025 22:25,10.79,60.87,,,,,
2899,6/2/2025 22:30,10.76,60.87,,,,,
2900,6/2/2025 22:35,10.8,60.91,,,,,
2901,6/2/2025 22:40,10.79,60.91,,,,,
2902,6/2/2025 22:45,10.8,60.91,,,,,
2903,6/2/2025 22:50,10.76,60.87,,,,,
2904,6/2/2025 22:55,10.77,60.87,,,,,
2905,6/2/2025 23:00,10.76,60.84,,,,,
2906,6/2/2025 23:05,10.75,60.8,,,,,
2907,6/2/2025 23:10,10.73,60.76,,,,,
2908,6/2/2025 23:15,10.73,60.69,,,,,
2909,6/2/2025 23:20,10.69,60.66,,,,,
2910,6/2/2025 23:25,10.68,60.58,,,,,
2911,6/2/2025 23:30,10.67,60.58,,,,,
2912,6/2/2025 23:35,10.69,60.55,,,,,
2913,6/2/2025 23:40,10.68,60.55,,,,,
2914,6/2/2025 23:45,10.72,60.55,,,,,
2915,6/2/2025 23:50,10.75,60.55,,,,,
2916,6/2/2025 23:55,10.72,60.55,,,,,
2917,6/3/2025 0:00,10.72,60.55,,,,,
2918,6/3/2025 0:05,10.7,60.51,,,,,
2919,6/3/2025 0:10,10.71,60.48,,,,,
2920,6/3/2025 0:15,10.7,60.48,,,,,
2921,6/3/2025 0:20,10.68,60.48,,,,,
2922,6/3/2025 0:25,10.65,60.44,,,,,
2923,6/3/2025 0:30,10.62,60.44,,,,,
2924,6/3/2025 0:35,10.6,60.4,,,,,
2925,6/3/2025 0:40,10.59,60.37,,,,,
2926,6/3/2025 0:45,10.58,60.33,,,,,
2927,6/3/2025 0:50,10.56,60.3,,,,,
2928,6/3/2025 0:55,10.51,60.3,,,,,
2929,6/3/2025 1:00,10.47,60.26,,,,,
2930,6/3/2025 1:05,10.44,60.22,,,,,
2931,6/3/2025 1:10,10.41,60.22,,,,,
2932,6/3/2025 1:15,10.41,60.19,,,,,
2933,6/3/2025 1:20,10.38,60.19,,,,,
2934,6/3/2025 1:25,10.33,60.12,,,,,
2935,6/3/2025 1:30,10.29,60.01,,,,,
2936,6/3/2025 1:35,10.3,59.97,,,,,
2937,6/3/2025 1:40,10.27,59.97,,,,,
2938,6/3/2025 1:45,10.29,60.01,,,,,
2939,6/3/2025 1:50,10.3,60.08,,,,,
2940,6/3/2025 1:55,10.32,60.15,,,,,
2941,6/3/2025 2:00,10.33,60.26,,,,,
2942,6/3/2025 2:05,10.35,60.33,,,,,
2943,6/3/2025 2:10,10.35,60.4,,,,,
2944,6/3/2025 2:15,10.35,60.44,,,,,
2945,6/3/2025 2:20,10.36,60.48,,,,,
2946,6/3/2025 2:25,10.35,60.48,,,,,
2947,6/3/2025 2:30,10.32,60.44,,,,,
2948,6/3/2025 2:35,10.33,60.4,,,,,
2949,6/3/2025 2:40,10.33,60.37,,,,,
2950,6/3/2025 2:45,10.35,60.4,,,,,
2951,6/3/2025 2:50,10.4,60.44,,,,,
2952,6/3/2025 2:55,10.44,60.51,,,,,
2953,6/3/2025 3:00,10.43,60.58,,,,,
2954,6/3/2025 3:05,10.44,60.62,,,,,
2955,6/3/2025 3:10,10.42,60.62,,,,,
2956,6/3/2025 3:15,10.45,60.62,,,,,
2957,6/3/2025 3:20,10.45,60.66,,,,,
2958,6/3/2025 3:25,10.48,60.66,,,,,
2959,6/3/2025 3:30,10.46,60.69,,,,,
2960,6/3/2025 3:35,10.47,60.69,,,,,
2961,6/3/2025 3:40,10.48,60.69,,,,,
2962,6/3/2025 3:45,10.48,60.69,,,,,
2963,6/3/2025 3:50,10.48,60.69,,,,,
2964,6/3/2025 3:55,10.47,60.69,,,,,
2965,6/3/2025 4:00,10.48,60.69,,,,,
2966,6/3/2025 4:05,10.49,60.69,,,,,
2967,6/3/2025 4:10,10.49,60.69,,,,,
2968,6/3/2025 4:15,10.48,60.69,,,,,
2969,6/3/2025 4:20,10.47,60.69,,,,,
2970,6/3/2025 4:25,10.49,60.69,,,,,
2971,6/3/2025 4:30,10.51,60.73,,,,,
2972,6/3/2025 4:35,10.5,60.73,,,,,
2973,6/3/2025 4:40,10.48,60.69,,,,,
2974,6/3/2025 4:45,10.48,60.69,,,,,
2975,6/3/2025 4:50,10.46,60.69,,,,,
2976,6/3/2025 4:55,10.48,60.69,,,,,
2977,6/3/2025 5:00,10.46,60.69,,,,,
2978,6/3/2025 5:05,10.44,60.66,,,,,
2979,6/3/2025 5:10,10.45,60.66,,,,,
2980,6/3/2025 5:15,10.43,60.66,,,,,
2981,6/3/2025 5:20,10.44,60.66,,,,,
2982,6/3/2025 5:25,10.43,60.62,,,,,
2983,6/3/2025 5:30,10.44,60.62,,,,,
2984,6/3/2025 5:35,10.42,60.62,,,,,
2985,6/3/2025 5:40,10.43,60.62,,,,,
2986,6/3/2025 5:45,10.43,60.58,,,,,
2987,6/3/2025 5:50,10.41,60.58,,,,,
2988,6/3/2025 5:55,10.42,60.58,,,,,
2989,6/3/2025 6:00,10.41,60.55,,,,,
2990,6/3/2025 6:05,10.41,60.55,,,,,
2991,6/3/2025 6:10,10.41,60.55,,,,,
2992,6/3/2025 6:15,10.39,60.55,,,,,
2993,6/3/2025 6:20,10.39,60.55,,,,,
2994,6/3/2025 6:25,10.39,60.51,,,,,
2995,6/3/2025 6:30,10.38,60.51,,,,,
2996,6/3/2025 6:35,10.36,60.51,,,,,
2997,6/3/2025 6:40,10.38,60.51,,,,,
2998,6/3/2025 6:45,10.36,60.48,,,,,
2999,6/3/2025 6:50,10.34,60.48,,,,,
3000,6/3/2025 6:55,10.36,60.44,,,,,
3001,6/3/2025 7:00,10.35,60.44,,,,,
3002,6/3/2025 7:05,10.33,60.44,,,,,
3003,6/3/2025 7:10,10.34,60.4,,,,,
3004,6/3/2025 7:15,10.32,60.4,,,,,
3005,6/3/2025 7:20,10.3,60.4,,,,,
3006,6/3/2025 7:25,10.31,60.4,,,,,
3007,6/3/2025 7:30,10.3,60.4,,,,,
3008,6/3/2025 7:35,10.34,60.37,,,,,
3009,6/3/2025 7:40,10.33,60.37,,,,,
3010,6/3/2025 7:45,10.32,60.37,,,,,
3011,6/3/2025 7:50,10.3,60.33,,,,,
3012,6/3/2025 7:55,10.25,60.33,,,,,
3013,6/3/2025 8:00,10.25,60.33,,,,,
3014,6/3/2025 8:05,10.24,60.3,,,,,
3015,6/3/2025 8:10,10.22,60.3,,,,,
3016,6/3/2025 8:15,10.23,60.3,,,,,
3017,6/3/2025 8:20,10.24,60.26,,,,,
3018,6/3/2025 8:25,10.27,60.26,,,,,
3019,6/3/2025 8:30,10.25,60.22,,,,,
3020,6/3/2025 8:35,10.21,60.22,,,,,
3021,6/3/2025 8:40,10.19,60.22,,,,,
3022,6/3/2025 8:45,10.23,60.22,,,,,
3023,6/3/2025 8:50,10.24,60.19,,,,,
3024,6/3/2025 8:55,10.23,60.19,,,,,
3025,6/3/2025 9:00,10.21,60.15,,,,,
3026,6/3/2025 9:05,10.25,60.15,,,,,
3027,6/3/2025 9:10,10.21,60.15,,,,,
3028,6/3/2025 9:15,10.2,60.12,,,,,
3029,6/3/2025 9:20,10.2,60.08,,,,,
3030,6/3/2025 9:25,10.17,60.08,,,,,
3031,6/3/2025 9:30,10.18,60.04,,,,,
3032,6/3/2025 9:35,10.18,60.04,,,,,
3033,6/3/2025 9:40,10.18,60.04,,,,,
3034,6/3/2025 9:45,10.17,60.01,,,,,
3035,6/3/2025 9:50,10.14,60.01,,,,,
3036,6/3/2025 9:55,10.15,60.01,,,,,
3037,6/3/2025 10:00,10.14,59.97,,,,,
3038,6/3/2025 10:05,9.94,59.83,,,,,
3039,6/3/2025 10:10,9.96,59.79,,,,,
3040,6/3/2025 10:15,9.96,59.79,,,,,
3041,6/3/2025 10:20,9.95,59.76,,,,,
3042,6/3/2025 10:25,9.96,59.76,,,,,
3043,6/3/2025 10:30,9.97,59.76,,,,,
3044,6/3/2025 10:35,10,59.76,,,,,
3045,6/3/2025 10:40,9.98,59.76,,,,,
3046,6/3/2025 10:45,9.98,59.76,,,,,
3047,6/3/2025 10:50,9.98,59.76,,,,,
3048,6/3/2025 10:55,9.94,59.76,,,,,
3049,6/3/2025 11:00,9.94,59.72,,,,,
3050,6/3/2025 11:05,9.94,59.72,,,,,
3051,6/3/2025 11:10,9.93,59.72,,,,,
3052,6/3/2025 11:15,9.93,59.72,,,,,
3053,6/3/2025 11:20,9.95,59.72,,,,,
3054,6/3/2025 11:25,9.96,59.72,,,,,
3055,6/3/2025 11:30,9.94,59.72,,,,,
3056,6/3/2025 11:35,9.92,59.72,,,,,
3057,6/3/2025 11:40,9.92,59.72,,,,,
3058,6/3/2025 11:45,9.92,59.72,,,,,
3059,6/3/2025 11:50,9.91,59.72,,,,,
3060,6/3/2025 11:55,9.89,59.76,,,,,
3061,6/3/2025 12:00,9.89,59.76,,,,,
3062,6/3/2025 12:05,9.91,59.76,,,,,
3063,6/3/2025 12:10,9.88,59.76,,,,,
3064,6/3/2025 12:15,9.86,59.79,,,,,
3065,6/3/2025 12:20,9.89,59.79,,,,,
3066,6/3/2025 12:25,9.91,59.79,,,,,
3067,6/3/2025 12:30,9.92,59.83,,,,,
3068,6/3/2025 12:35,9.91,59.86,,,,,
3069,6/3/2025 12:40,9.89,59.9,,,,,
3070,6/3/2025 12:45,9.89,59.9,,,,,
3071,6/3/2025 12:50,9.88,59.94,,,,,
3072,6/3/2025 12:55,9.92,60.01,,,,,
3073,6/3/2025 13:00,9.95,60.01,,,,,
3074,6/3/2025 13:05,9.97,60.08,,,,,
3075,6/3/2025 13:10,10.16,60.15,,,,,
3076,6/3/2025 13:15,10.18,60.19,,,,,
3077,6/3/2025 13:20,10.22,60.19,,,,,
3078,6/3/2025 13:25,10.22,60.22,,,,,
3079,6/3/2025 13:30,10.2,60.22,,,,,
3080,6/3/2025 13:35,10.2,60.26,,,,,
3081,6/3/2025 13:40,10.21,60.26,,,,,
3082,6/3/2025 13:45,10.21,60.26,,,,,
3083,6/3/2025 13:50,10.2,60.26,,,,,
3084,6/3/2025 13:55,10.21,60.26,,,,,
3085,6/3/2025 14:00,10.24,60.33,,,,,
3086,6/3/2025 14:05,10.28,60.33,,,,,
3087,6/3/2025 14:10,10.32,60.37,,,,,
3088,6/3/2025 14:15,10.38,60.4,,,,,
3089,6/3/2025 14:20,10.36,60.4,,,,,
3090,6/3/2025 14:25,10.36,60.4,,,,,
3091,6/3/2025 14:30,10.37,60.4,,,,,
3092,6/3/2025 14:35,10.37,60.4,,,,,
3093,6/3/2025 14:40,10.35,60.4,,,,,
3094,6/3/2025 14:45,10.35,60.37,,,,,
3095,6/3/2025 14:50,10.36,60.37,,,,,
3096,6/3/2025 14:55,10.35,60.37,,,,,
3097,6/3/2025 15:00,10.35,60.37,,,,,
3098,6/3/2025 15:05,10.35,60.37,,,,,
