Plot Title: 22224703,,,,,,,,,
#,"Date Time, GMT+00:00",do.mgl,"Temp, °F (LGR S/N: 22224703, SEN S/N: 22224703)","DO Adj Conc, mg/L (LGR S/N: 22224703)",Coupler Detached (LGR S/N: 22224703),Coupler Attached (LGR S/N: 22224703),Host Connected (LGR S/N: 22224703),Stopped (LGR S/N: 22224703),End Of File (LGR S/N: 22224703)
2058,7/22/2025 21:42,,65.91,3.06,,,,,
2059,7/22/2025 21:47,,65.95,3.06,,,,,
2060,7/22/2025 21:52,,65.95,3.05,,,,,
2061,7/22/2025 21:57,,65.95,3.06,,,,,
2062,7/22/2025 22:02,,66.06,2.4,,,,,
2063,7/22/2025 22:07,,66.13,2.4,,,,,
2064,7/22/2025 22:12,,66.16,2.39,,,,,
2065,7/22/2025 22:17,,66.16,2.39,,,,,
2066,7/22/2025 22:22,,66.16,2.39,,,,,
2067,7/22/2025 22:27,,66.16,2.39,,,,,
2068,7/22/2025 22:32,,66.16,2.39,,,,,
2069,7/22/2025 22:37,,66.13,2.39,,,,,
2070,7/22/2025 22:42,,66.09,2.39,,,,,
2071,7/22/2025 22:47,,66.06,2.38,,,,,
2072,7/22/2025 22:52,,66.02,2.39,,,,,
2073,7/22/2025 22:57,,65.98,2.38,,,,,
2074,7/22/2025 23:02,,65.91,2.39,,,,,
2075,7/22/2025 23:07,,65.88,2.38,,,,,
2076,7/22/2025 23:12,,65.84,2.38,,,,,
2077,7/22/2025 23:17,,65.8,2.38,,,,,
2078,7/22/2025 23:22,,65.77,2.38,,,,,
2079,7/22/2025 23:27,,65.73,2.38,,,,,
2080,7/22/2025 23:32,,65.7,2.38,,,,,
2081,7/22/2025 23:37,,65.66,2.38,,,,,
2082,7/22/2025 23:42,,65.62,2.38,,,,,
2083,7/22/2025 23:47,,65.62,2.37,,,,,
2084,7/22/2025 23:52,,65.59,2.37,,,,,
2085,7/22/2025 23:57,,65.55,2.37,,,,,
2086,7/23/2025 0:02,,65.55,2.37,,,,,
2087,7/23/2025 0:07,,65.52,2.37,,,,,
2088,7/23/2025 0:12,,65.52,2.37,,,,,
2089,7/23/2025 0:17,,65.48,2.36,,,,,
2090,7/23/2025 0:22,,65.48,2.37,,,,,
2091,7/23/2025 0:27,,65.44,2.36,,,,,
2092,7/23/2025 0:32,,65.41,2.36,,,,,
2093,7/23/2025 0:37,,65.37,2.36,,,,,
2094,7/23/2025 0:42,,65.34,2.36,,,,,
2095,7/23/2025 0:47,,65.3,2.35,,,,,
2096,7/23/2025 0:52,,65.26,2.35,,,,,
2097,7/23/2025 0:57,,65.26,2.35,,,,,
2098,7/23/2025 1:02,,65.23,2.35,,,,,
2099,7/23/2025 1:07,,65.19,2.35,,,,,
2100,7/23/2025 1:12,,65.19,2.35,,,,,
2101,7/23/2025 1:17,,65.16,2.35,,,,,
2102,7/23/2025 1:22,,65.16,2.35,,,,,
2103,7/23/2025 1:27,,65.12,2.35,,,,,
2104,7/23/2025 1:32,,65.12,2.35,,,,,
2105,7/23/2025 1:37,,65.12,2.35,,,,,
2106,7/23/2025 1:42,,65.12,2.35,,,,,
2107,7/23/2025 1:47,,65.12,2.35,,,,,
2108,7/23/2025 1:52,,65.12,2.34,,,,,
2109,7/23/2025 1:57,,65.12,2.32,,,,,
2110,7/23/2025 2:02,,65.08,2.32,,,,,
2111,7/23/2025 2:07,,65.08,2.33,,,,,
2112,7/23/2025 2:12,,65.08,2.32,,,,,
2113,7/23/2025 2:17,,65.05,2.33,,,,,
2114,7/23/2025 2:22,,65.05,2.33,,,,,
2115,7/23/2025 2:27,,65.01,2.34,,,,,
2116,7/23/2025 2:32,,64.98,2.34,,,,,
2117,7/23/2025 2:37,,64.98,2.34,,,,,
2118,7/23/2025 2:42,,64.98,2.34,,,,,
2119,7/23/2025 2:47,,64.94,2.34,,,,,
2120,7/23/2025 2:52,,64.94,2.33,,,,,
2121,7/23/2025 2:57,,64.9,2.34,,,,,
2122,7/23/2025 3:02,,64.9,2.33,,,,,
2123,7/23/2025 3:07,,64.9,2.33,,,,,
2124,7/23/2025 3:12,,64.87,2.32,,,,,
2125,7/23/2025 3:17,,64.87,2.32,,,,,
2126,7/23/2025 3:22,,64.87,2.33,,,,,
2127,7/23/2025 3:27,,64.87,2.33,,,,,
2128,7/23/2025 3:32,,64.87,2.32,,,,,
2129,7/23/2025 3:37,,64.87,2.32,,,,,
2130,7/23/2025 3:42,,64.87,2.33,,,,,
2131,7/23/2025 3:47,,64.9,2.31,,,,,
2132,7/23/2025 3:52,,64.9,2.31,,,,,
2133,7/23/2025 3:57,,64.94,2.31,,,,,
2134,7/23/2025 4:02,,65.01,3.15,,,,,
2135,7/23/2025 4:07,,65.08,3.14,,,,,
2136,7/23/2025 4:12,,65.12,3.14,,,,,
2137,7/23/2025 4:17,,65.12,3.14,,,,,
2138,7/23/2025 4:22,,65.12,3.13,,,,,
2139,7/23/2025 4:27,,65.12,3.14,,,,,
2140,7/23/2025 4:32,,65.08,3.15,,,,,
2141,7/23/2025 4:37,,65.08,3.15,,,,,
2142,7/23/2025 4:42,,65.08,3.15,,,,,
2143,7/23/2025 4:47,,65.08,3.15,,,,,
2144,7/23/2025 4:52,,65.08,3.14,,,,,
2145,7/23/2025 4:57,,65.08,3.14,,,,,
2146,7/23/2025 5:02,,65.12,3.14,,,,,
2147,7/23/2025 5:07,,65.12,3.14,,,,,
2148,7/23/2025 5:12,,65.16,3.13,,,,,
2149,7/23/2025 5:17,,65.16,3.13,,,,,
2150,7/23/2025 5:22,,65.16,3.13,,,,,
2151,7/23/2025 5:27,,65.16,3.13,,,,,
2152,7/23/2025 5:32,,65.12,3.12,,,,,
2153,7/23/2025 5:37,,65.12,3.11,,,,,
2154,7/23/2025 5:42,,65.08,3.11,,,,,
2155,7/23/2025 5:47,,65.08,3.1,,,,,
2156,7/23/2025 5:52,,65.05,3.12,,,,,
2157,7/23/2025 5:57,,65.05,3.1,,,,,
2158,7/23/2025 6:02,,65.05,3.11,,,,,
2159,7/23/2025 6:07,,65.05,3.11,,,,,
2160,7/23/2025 6:12,,65.01,3.11,,,,,
2161,7/23/2025 6:17,,65.01,3.09,,,,,
2162,7/23/2025 6:22,,65.01,3.09,,,,,
2163,7/23/2025 6:27,,65.01,3.08,,,,,
2164,7/23/2025 6:32,,65.01,3.08,,,,,
2165,7/23/2025 6:37,,65.01,3.09,,,,,
2166,7/23/2025 6:42,,65.01,3.08,,,,,
2167,7/23/2025 6:47,,65.01,3.08,,,,,
2168,7/23/2025 6:52,,65.05,3.08,,,,,
2169,7/23/2025 6:57,,65.05,3.08,,,,,
2170,7/23/2025 7:02,,65.05,3.07,,,,,
2171,7/23/2025 7:07,,65.05,3.07,,,,,
2172,7/23/2025 7:12,,65.05,3.06,,,,,
2173,7/23/2025 7:17,,65.08,3.04,,,,,
2174,7/23/2025 7:22,,65.08,3.04,,,,,
2175,7/23/2025 7:27,,65.08,3.05,,,,,
2176,7/23/2025 7:32,,65.12,3.07,,,,,
2177,7/23/2025 7:37,,65.12,3.07,,,,,
2178,7/23/2025 7:42,,65.12,3.07,,,,,
2179,7/23/2025 7:47,,65.16,3.04,,,,,
2180,7/23/2025 7:52,,65.16,3.01,,,,,
2181,7/23/2025 7:57,,65.19,3.05,,,,,
2182,7/23/2025 8:02,,65.19,3.06,,,,,
2183,7/23/2025 8:07,,65.23,3.05,,,,,
2184,7/23/2025 8:12,,65.23,3.04,,,,,
2185,7/23/2025 8:17,,65.26,3.03,,,,,
2186,7/23/2025 8:22,,65.3,3.02,,,,,
2187,7/23/2025 8:27,,65.34,3.01,,,,,
2188,7/23/2025 8:32,,65.34,3,,,,,
2189,7/23/2025 8:37,,65.37,2.98,,,,,
2190,7/23/2025 8:42,,65.44,2.97,,,,,
2191,7/23/2025 8:47,,65.48,2.95,,,,,
2192,7/23/2025 8:52,,65.52,2.91,,,,,
2193,7/23/2025 8:57,,65.55,2.95,,,,,
2194,7/23/2025 9:02,,65.59,2.95,,,,,
2195,7/23/2025 9:07,,65.66,2.96,,,,,
2196,7/23/2025 9:12,,65.7,2.93,,,,,
2197,7/23/2025 9:17,,65.73,2.94,,,,,
2198,7/23/2025 9:22,,65.77,2.93,,,,,
2199,7/23/2025 9:27,,65.8,2.94,,,,,
2200,7/23/2025 9:32,,65.84,2.92,,,,,
2201,7/23/2025 9:37,,65.91,2.96,,,,,
2202,7/23/2025 9:42,,65.95,2.98,,,,,
2203,7/23/2025 9:47,,66.02,3.02,,,,,
2204,7/23/2025 9:52,,66.06,3.02,,,,,
2205,7/23/2025 9:57,,66.13,3.02,,,,,
2206,7/23/2025 10:02,,66.52,2.4,,,,,
2207,7/23/2025 10:07,,66.85,2.38,,,,,
2208,7/23/2025 10:12,,66.92,2.37,,,,,
2209,7/23/2025 10:17,,66.99,2.37,,,,,
2210,7/23/2025 10:22,,66.99,2.36,,,,,
2211,7/23/2025 10:27,,66.99,2.36,,,,,
2212,7/23/2025 10:32,,66.99,2.37,,,,,
2213,7/23/2025 10:37,,66.99,2.37,,,,,
2214,7/23/2025 10:42,,66.99,2.37,,,,,
2215,7/23/2025 10:47,,66.99,2.37,,,,,
2216,7/23/2025 10:52,,66.96,2.37,,,,,
2217,7/23/2025 10:57,,66.92,2.37,,,,,
2218,7/23/2025 11:02,,66.88,2.37,,,,,
2219,7/23/2025 11:07,,66.85,2.37,,,,,
2220,7/23/2025 11:12,,66.81,2.37,,,,,
2221,7/23/2025 11:17,,66.81,2.36,,,,,
2222,7/23/2025 11:22,,66.78,2.36,,,,,
2223,7/23/2025 11:27,,66.74,2.36,,,,,
2224,7/23/2025 11:32,,66.67,2.36,,,,,
2225,7/23/2025 11:37,,66.6,2.36,,,,,
2226,7/23/2025 11:42,,66.52,2.36,,,,,
2227,7/23/2025 11:47,,66.45,2.36,,,,,
2228,7/23/2025 11:52,,66.38,2.35,,,,,
2229,7/23/2025 11:57,,66.31,2.35,,,,,
2230,7/23/2025 12:02,,66.27,2.35,,,,,
2231,7/23/2025 12:07,,66.24,2.34,,,,,
2232,7/23/2025 12:12,,66.16,2.33,,,,,
2233,7/23/2025 12:17,,66.13,2.32,,,,,
2234,7/23/2025 12:22,,66.09,2.32,,,,,
2235,7/23/2025 12:27,,66.06,2.31,,,,,
2236,7/23/2025 12:32,,66.02,2.31,,,,,
2237,7/23/2025 12:37,,65.98,2.3,,,,,
2238,7/23/2025 12:42,,65.98,2.3,,,,,
2239,7/23/2025 12:47,,65.95,2.3,,,,,
2240,7/23/2025 12:52,,65.95,2.31,,,,,
2241,7/23/2025 12:57,,65.91,2.32,,,,,
2242,7/23/2025 13:02,,65.88,2.32,,,,,
2243,7/23/2025 13:07,,65.84,2.32,,,,,
2244,7/23/2025 13:12,,65.8,2.31,,,,,
2245,7/23/2025 13:17,,65.77,2.32,,,,,
2246,7/23/2025 13:22,,65.73,2.31,,,,,
2247,7/23/2025 13:27,,65.7,2.31,,,,,
2248,7/23/2025 13:32,,65.66,2.3,,,,,
2249,7/23/2025 13:37,,65.62,2.3,,,,,
2250,7/23/2025 13:42,,65.59,2.31,,,,,
2251,7/23/2025 13:47,,65.59,2.33,,,,,
2252,7/23/2025 13:52,,65.55,2.3,,,,,
2253,7/23/2025 13:57,,65.55,2.31,,,,,
2254,7/23/2025 14:02,,65.52,2.31,,,,,
2255,7/23/2025 14:07,,65.48,2.3,,,,,
2256,7/23/2025 14:12,,65.48,2.3,,,,,
2257,7/23/2025 14:17,,65.44,2.3,,,,,
2258,7/23/2025 14:22,,65.44,2.3,,,,,
2259,7/23/2025 14:27,,65.41,2.29,,,,,
2260,7/23/2025 14:32,,65.37,2.29,,,,,
2261,7/23/2025 14:37,,65.37,2.29,,,,,
2262,7/23/2025 14:42,,65.34,2.3,,,,,
2263,7/23/2025 14:47,,65.34,2.3,,,,,
2264,7/23/2025 14:52,,65.3,2.31,,,,,
2265,7/23/2025 14:57,,65.3,2.3,,,,,
2266,7/23/2025 15:02,,65.26,2.31,,,,,
2267,7/23/2025 15:07,,65.23,2.31,,,,,
2268,7/23/2025 15:12,,65.19,2.32,,,,,
2269,7/23/2025 15:17,,65.19,2.31,,,,,
2270,7/23/2025 15:22,,65.16,2.33,,,,,
2271,7/23/2025 15:27,,65.12,2.33,,,,,
2272,7/23/2025 15:32,,65.12,2.33,,,,,
2273,7/23/2025 15:37,,65.08,2.33,,,,,
2274,7/23/2025 15:42,,65.05,2.34,,,,,
2275,7/23/2025 15:47,,65.05,2.34,,,,,
2276,7/23/2025 15:52,,65.01,2.34,,,,,
2277,7/23/2025 15:57,,65.01,2.35,,,,,
2278,7/23/2025 16:02,,64.9,3.08,,,,,
2279,7/23/2025 16:07,,64.87,3.07,,,,,
2280,7/23/2025 16:12,,64.83,3.07,,,,,
2281,7/23/2025 16:17,,64.83,3.07,,,,,
2282,7/23/2025 16:22,,64.83,3.07,,,,,
2283,7/23/2025 16:27,,64.8,3.06,,,,,
2284,7/23/2025 16:32,,64.8,3.06,,,,,
2285,7/23/2025 16:37,,64.8,3.06,,,,,
2286,7/23/2025 16:42,,64.8,3.06,,,,,
2287,7/23/2025 16:47,,64.83,3.06,,,,,
2288,7/23/2025 16:52,,64.83,3.04,,,,,
2289,7/23/2025 16:57,,64.83,3.03,,,,,
2290,7/23/2025 17:02,,64.83,3.02,,,,,
2291,7/23/2025 17:07,,64.83,3.05,,,,,
2292,7/23/2025 17:12,,64.87,3.06,,,,,
2293,7/23/2025 17:17,,64.87,3.06,,,,,
2294,7/23/2025 17:22,,64.9,3.06,,,,,
2295,7/23/2025 17:27,,64.9,3.06,,,,,
2296,7/23/2025 17:32,,64.94,3.06,,,,,
2297,7/23/2025 17:37,,64.94,3.05,,,,,
2298,7/23/2025 17:42,,64.98,3.05,,,,,
2299,7/23/2025 17:47,,64.98,3.04,,,,,
2300,7/23/2025 17:52,,64.98,3.05,,,,,
2301,7/23/2025 17:57,,64.98,3.05,,,,,
2302,7/23/2025 18:02,,65.01,3.05,,,,,
2303,7/23/2025 18:07,,65.01,3.03,,,,,
2304,7/23/2025 18:12,,65.05,3.03,,,,,
2305,7/23/2025 18:17,,65.05,3.02,,,,,
2306,7/23/2025 18:22,,65.08,3.01,,,,,
2307,7/23/2025 18:27,,65.08,3.02,,,,,
2308,7/23/2025 18:32,,65.08,3.02,,,,,
2309,7/23/2025 18:37,,65.08,3.01,,,,,
2310,7/23/2025 18:42,,65.08,3.01,,,,,
2311,7/23/2025 18:47,,65.08,3,,,,,
2312,7/23/2025 18:52,,65.08,2.99,,,,,
2313,7/23/2025 18:57,,65.05,2.99,,,,,
2314,7/23/2025 19:02,,65.05,2.98,,,,,
2315,7/23/2025 19:07,,65.05,2.99,,,,,
2316,7/23/2025 19:12,,65.05,2.98,,,,,
2317,7/23/2025 19:17,,65.05,2.98,,,,,
2318,7/23/2025 19:22,,65.05,2.97,,,,,
2319,7/23/2025 19:27,,65.05,2.97,,,,,
2320,7/23/2025 19:32,,65.05,2.97,,,,,
2321,7/23/2025 19:37,,65.05,2.98,,,,,
2322,7/23/2025 19:42,,65.05,2.96,,,,,
2323,7/23/2025 19:47,,65.05,2.97,,,,,
2324,7/23/2025 19:52,,65.05,2.95,,,,,
2325,7/23/2025 19:57,,65.05,2.96,,,,,
2326,7/23/2025 20:02,,65.05,2.95,,,,,
2327,7/23/2025 20:07,,65.05,2.95,,,,,
2328,7/23/2025 20:12,,65.05,2.95,,,,,
2329,7/23/2025 20:17,,65.08,2.95,,,,,
2330,7/23/2025 20:22,,65.12,2.95,,,,,
2331,7/23/2025 20:27,,65.16,2.95,,,,,
2332,7/23/2025 20:32,,65.19,2.92,,,,,
2333,7/23/2025 20:37,,65.26,2.91,,,,,
2334,7/23/2025 20:42,,65.3,2.89,,,,,
2335,7/23/2025 20:47,,65.37,2.89,,,,,
2336,7/23/2025 20:52,,65.41,2.89,,,,,
2337,7/23/2025 20:57,,65.44,2.89,,,,,
2338,7/23/2025 21:02,,65.48,2.88,,,,,
2339,7/23/2025 21:07,,65.52,2.85,,,,,
2340,7/23/2025 21:12,,65.59,2.81,,,,,
2341,7/23/2025 21:17,,65.66,2.82,,,,,
2342,7/23/2025 21:22,,65.73,2.81,,,,,
2343,7/23/2025 21:27,,65.8,2.81,,,,,
2344,7/23/2025 21:32,,65.88,2.8,,,,,
2345,7/23/2025 21:37,,65.95,2.81,,,,,
2346,7/23/2025 21:42,,65.98,2.8,,,,,
2347,7/23/2025 21:47,,65.98,2.78,,,,,
2348,7/23/2025 21:52,,65.98,2.78,,,,,
2349,7/23/2025 21:57,,65.98,2.76,,,,,
2350,7/23/2025 22:02,,66.24,2.22,,,,,
2351,7/23/2025 22:07,,66.42,2.21,,,,,
2352,7/23/2025 22:12,,66.49,2.19,,,,,
2353,7/23/2025 22:17,,66.49,2.18,,,,,
2354,7/23/2025 22:22,,66.45,2.19,,,,,
2355,7/23/2025 22:27,,66.45,2.19,,,,,
2356,7/23/2025 22:32,,66.45,2.19,,,,,
2357,7/23/2025 22:37,,66.45,2.19,,,,,
2358,7/23/2025 22:42,,66.42,2.18,,,,,
2359,7/23/2025 22:47,,66.38,2.19,,,,,
2360,7/23/2025 22:52,,66.38,2.19,,,,,
2361,7/23/2025 22:57,,66.38,2.19,,,,,
2362,7/23/2025 23:02,,66.38,2.18,,,,,
2363,7/23/2025 23:07,,66.38,2.18,,,,,
2364,7/23/2025 23:12,,66.42,2.18,,,,,
2365,7/23/2025 23:17,,66.42,2.19,,,,,
2366,7/23/2025 23:22,,66.45,2.19,,,,,
2367,7/23/2025 23:27,,66.49,2.19,,,,,
2368,7/23/2025 23:32,,66.52,2.19,,,,,
2369,7/23/2025 23:37,,66.52,2.19,,,,,
2370,7/23/2025 23:42,,66.56,2.19,,,,,
2371,7/23/2025 23:47,,66.52,2.19,,,,,
2372,7/23/2025 23:52,,66.52,2.19,,,,,
2373,7/23/2025 23:57,,66.49,2.19,,,,,
2374,7/24/2025 0:02,,66.45,2.19,,,,,
2375,7/24/2025 0:07,,66.42,2.19,,,,,
2376,7/24/2025 0:12,,66.38,2.19,,,,,
2377,7/24/2025 0:17,,66.38,2.19,,,,,
2378,7/24/2025 0:22,,66.34,2.19,,,,,
2379,7/24/2025 0:27,,66.34,2.19,,,,,
2380,7/24/2025 0:32,,66.38,2.19,,,,,
2381,7/24/2025 0:37,,66.38,2.19,,,,,
2382,7/24/2025 0:42,,66.34,2.19,,,,,
2383,7/24/2025 0:47,,66.31,2.19,,,,,
2384,7/24/2025 0:52,,66.27,2.19,,,,,
2385,7/24/2025 0:57,,66.2,2.19,,,,,
2386,7/24/2025 1:02,,66.13,2.18,,,,,
2387,7/24/2025 1:07,,66.09,2.18,,,,,
2388,7/24/2025 1:12,,66.02,2.18,,,,,
2389,7/24/2025 1:17,,65.98,2.18,,,,,
2390,7/24/2025 1:22,,65.95,2.17,,,,,
2391,7/24/2025 1:27,,65.88,2.17,,,,,
2392,7/24/2025 1:32,,65.84,2.17,,,,,
2393,7/24/2025 1:37,,65.8,2.18,,,,,
2394,7/24/2025 1:42,,65.77,2.2,,,,,
2395,7/24/2025 1:47,,65.7,2.18,,,,,
2396,7/24/2025 1:52,,65.66,2.18,,,,,
2397,7/24/2025 1:57,,65.62,2.18,,,,,
2398,7/24/2025 2:02,,65.62,2.16,,,,,
2399,7/24/2025 2:07,,65.55,2.16,,,,,
2400,7/24/2025 2:12,,65.52,2.17,,,,,
2401,7/24/2025 2:17,,65.52,2.19,,,,,
2402,7/24/2025 2:22,,65.48,2.18,,,,,
2403,7/24/2025 2:27,,65.48,2.18,,,,,
2404,7/24/2025 2:32,,65.44,2.18,,,,,
2405,7/24/2025 2:37,,65.41,2.17,,,,,
2406,7/24/2025 2:42,,65.37,2.16,,,,,
2407,7/24/2025 2:47,,65.37,2.16,,,,,
2408,7/24/2025 2:52,,65.34,2.17,,,,,
2409,7/24/2025 2:57,,65.34,2.17,,,,,
2410,7/24/2025 3:02,,65.3,2.17,,,,,
2411,7/24/2025 3:07,,65.3,2.16,,,,,
2412,7/24/2025 3:12,,65.26,2.17,,,,,
2413,7/24/2025 3:17,,65.26,2.17,,,,,
2414,7/24/2025 3:22,,65.23,2.18,,,,,
2415,7/24/2025 3:27,,65.19,2.17,,,,,
2416,7/24/2025 3:32,,65.19,2.17,,,,,
2417,7/24/2025 3:37,,65.19,2.17,,,,,
2418,7/24/2025 3:42,,65.16,2.17,,,,,
2419,7/24/2025 3:47,,65.16,2.17,,,,,
2420,7/24/2025 3:52,,65.16,2.17,,,,,
2421,7/24/2025 3:57,,65.12,2.17,,,,,
2422,7/24/2025 4:02,,65.12,3.02,,,,,
2423,7/24/2025 4:07,,65.08,3.02,,,,,
2424,7/24/2025 4:12,,65.08,3.02,,,,,
2425,7/24/2025 4:17,,65.08,3.02,,,,,
2426,7/24/2025 4:22,,65.08,3.03,,,,,
2427,7/24/2025 4:27,,65.08,3.02,,,,,
2428,7/24/2025 4:32,,65.08,3.01,,,,,
2429,7/24/2025 4:37,,65.08,3.01,,,,,
2430,7/24/2025 4:42,,65.12,3.01,,,,,
2431,7/24/2025 4:47,,65.12,3.01,,,,,
2432,7/24/2025 4:52,,65.16,2.99,,,,,
2433,7/24/2025 4:57,,65.16,3,,,,,
2434,7/24/2025 5:02,,65.16,2.97,,,,,
2435,7/24/2025 5:07,,65.19,3.01,,,,,
2436,7/24/2025 5:12,,65.19,3,,,,,
2437,7/24/2025 5:17,,65.23,3,,,,,
2438,7/24/2025 5:22,,65.23,2.97,,,,,
2439,7/24/2025 5:27,,65.23,2.97,,,,,
2440,7/24/2025 5:32,,65.26,2.99,,,,,
2441,7/24/2025 5:37,,65.26,2.98,,,,,
2442,7/24/2025 5:42,,65.26,2.96,,,,,
2443,7/24/2025 5:47,,65.3,2.98,,,,,
2444,7/24/2025 5:52,,65.3,2.99,,,,,
2445,7/24/2025 5:57,,65.34,2.98,,,,,
2446,7/24/2025 6:02,,65.34,2.99,,,,,
2447,7/24/2025 6:07,,65.34,2.97,,,,,
2448,7/24/2025 6:12,,65.37,2.98,,,,,
2449,7/24/2025 6:17,,65.37,2.96,,,,,
2450,7/24/2025 6:22,,65.41,2.98,,,,,
2451,7/24/2025 6:27,,65.41,2.96,,,,,
2452,7/24/2025 6:32,,65.41,2.95,,,,,
2453,7/24/2025 6:37,,65.44,2.95,,,,,
2454,7/24/2025 6:42,,65.44,2.95,,,,,
2455,7/24/2025 6:47,,65.48,2.95,,,,,
2456,7/24/2025 6:52,,65.48,2.94,,,,,
2457,7/24/2025 6:57,,65.48,2.94,,,,,
2458,7/24/2025 7:02,,65.52,2.93,,,,,
2459,7/24/2025 7:07,,65.52,2.91,,,,,
2460,7/24/2025 7:12,,65.55,2.93,,,,,
2461,7/24/2025 7:17,,65.55,2.92,,,,,
2462,7/24/2025 7:22,,65.59,2.91,,,,,
2463,7/24/2025 7:27,,65.59,2.91,,,,,
2464,7/24/2025 7:32,,65.59,2.9,,,,,
2465,7/24/2025 7:37,,65.62,2.92,,,,,
2466,7/24/2025 7:42,,65.62,2.9,,,,,
2467,7/24/2025 7:47,,65.62,2.91,,,,,
2468,7/24/2025 7:52,,65.62,2.92,,,,,
2469,7/24/2025 7:57,,65.62,2.91,,,,,
2470,7/24/2025 8:02,,65.62,2.92,,,,,
2471,7/24/2025 8:07,,65.62,2.93,,,,,
2472,7/24/2025 8:12,,65.62,2.92,,,,,
2473,7/24/2025 8:17,,65.62,2.93,,,,,
2474,7/24/2025 8:22,,65.62,2.92,,,,,
2475,7/24/2025 8:27,,65.62,2.92,,,,,
2476,7/24/2025 8:32,,65.59,2.9,,,,,
2477,7/24/2025 8:37,,65.59,2.88,,,,,
2478,7/24/2025 8:42,,65.59,2.84,,,,,
2479,7/24/2025 8:47,,65.59,2.84,,,,,
2480,7/24/2025 8:52,,65.55,2.81,,,,,
2481,7/24/2025 8:57,,65.55,2.83,,,,,
2482,7/24/2025 9:02,,65.55,2.82,,,,,
2483,7/24/2025 9:07,,65.55,2.83,,,,,
2484,7/24/2025 9:12,,65.55,2.84,,,,,
2485,7/24/2025 9:17,,65.55,2.84,,,,,
2486,7/24/2025 9:22,,65.59,2.7,,,,,
2487,7/24/2025 9:27,,65.62,2.37,,,,,
2488,7/24/2025 9:32,,65.7,2.5,,,,,
2489,7/24/2025 9:37,,65.77,2.52,,,,,
2490,7/24/2025 9:42,,65.84,2.6,,,,,
2491,7/24/2025 9:47,,65.88,2.62,,,,,
2492,7/24/2025 9:52,,65.91,2.65,,,,,
2493,7/24/2025 9:57,,65.91,2.62,,,,,
2494,7/24/2025 10:02,,66.02,2.56,,,,,
2495,7/24/2025 10:07,,66.09,2.54,,,,,
2496,7/24/2025 10:12,,66.13,2.54,,,,,
2497,7/24/2025 10:17,,66.13,2.54,,,,,
2498,7/24/2025 10:22,,66.13,2.54,,,,,
2499,7/24/2025 10:27,,66.09,2.54,,,,,
2500,7/24/2025 10:32,,66.09,2.54,,,,,
2501,7/24/2025 10:37,,66.09,2.54,,,,,
2502,7/24/2025 10:42,,66.09,2.54,,,,,
2503,7/24/2025 10:47,,66.09,2.52,,,,,
2504,7/24/2025 10:52,,66.13,2.47,,,,,
2505,7/24/2025 10:57,,66.16,2.49,,,,,
2506,7/24/2025 11:02,,66.16,2.48,,,,,
2507,7/24/2025 11:07,,66.16,2.48,,,,,
2508,7/24/2025 11:12,,66.16,2.47,,,,,
2509,7/24/2025 11:17,,66.16,2.48,,,,,
2510,7/24/2025 11:22,,66.13,2.53,,,,,
2511,7/24/2025 11:27,,66.09,2.54,,,,,
2512,7/24/2025 11:32,,66.06,2.53,,,,,
2513,7/24/2025 11:37,,66.02,2.54,,,,,
2514,7/24/2025 11:42,,66.02,2.54,,,,,
2515,7/24/2025 11:47,,65.98,2.53,,,,,
2516,7/24/2025 11:52,,65.95,2.51,,,,,
2517,7/24/2025 11:57,,65.91,2.51,,,,,
2518,7/24/2025 12:02,,65.88,2.49,,,,,
2519,7/24/2025 12:07,,65.84,2.48,,,,,
2520,7/24/2025 12:12,,65.84,2.48,,,,,
2521,7/24/2025 12:17,,65.84,2.48,,,,,
2522,7/24/2025 12:22,,65.84,2.48,,,,,
2523,7/24/2025 12:27,,65.8,2.48,,,,,
2524,7/24/2025 12:32,,65.77,2.48,,,,,
2525,7/24/2025 12:37,,65.73,2.48,,,,,
2526,7/24/2025 12:42,,65.7,2.48,,,,,
2527,7/24/2025 12:47,,65.7,2.48,,,,,
2528,7/24/2025 12:52,,65.7,2.48,,,,,
2529,7/24/2025 12:57,,65.66,2.48,,,,,
2530,7/24/2025 13:02,,65.66,2.48,,,,,
2531,7/24/2025 13:07,,65.62,2.48,,,,,
2532,7/24/2025 13:12,,65.62,2.48,,,,,
2533,7/24/2025 13:17,,65.66,2.47,,,,,
2534,7/24/2025 13:22,,65.66,2.48,,,,,
2535,7/24/2025 13:27,,65.66,2.47,,,,,
2536,7/24/2025 13:32,,65.66,2.48,,,,,
2537,7/24/2025 13:37,,65.66,2.48,,,,,
2538,7/24/2025 13:42,,65.62,2.48,,,,,
2539,7/24/2025 13:47,,65.59,2.48,,,,,
2540,7/24/2025 13:52,,65.59,2.52,,,,,
2541,7/24/2025 13:57,,65.55,2.51,,,,,
2542,7/24/2025 14:02,,65.55,2.52,,,,,
2543,7/24/2025 14:07,,65.55,2.52,,,,,
2544,7/24/2025 14:12,,65.55,2.53,,,,,
2545,7/24/2025 14:17,,65.55,2.54,,,,,
2546,7/24/2025 14:22,,65.52,2.54,,,,,
2547,7/24/2025 14:27,,65.52,2.54,,,,,
2548,7/24/2025 14:32,,65.48,2.53,,,,,
2549,7/24/2025 14:37,,65.48,2.52,,,,,
2550,7/24/2025 14:42,,65.48,2.47,,,,,
