"Plot Title: 20819391"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20819391, SEN S/N: 20819391)","Temp, °F (LGR S/N: 20819391, SEN S/N: 20819391)","DO Adj Conc, mg/L (LGR S/N: 20819391)","DO Percent Sat, % (LGR S/N: 20819391)","Coupler Detached (LGR S/N: 20819391)","Sensor Data Error (LGR S/N: 20819391)","Coupler Attached (LGR S/N: 20819391)","Host Connected (LGR S/N: 20819391)","Stopped (LGR S/N: 20819391)","End Of File (LGR S/N: 20819391)"
1487,08/24/25 04:03:28 PM,5.72,124.74,5.04,107.0,,,,,,
1488,08/24/25 04:08:28 PM,5.72,124.66,5.04,106.9,,,,,,
1489,08/24/25 04:13:28 PM,5.85,124.81,5.16,109.5,,,,,,
1490,08/24/25 04:18:28 PM,5.78,126.03,5.10,109.4,,,,,,
1491,08/24/25 04:23:28 PM,5.72,127.36,5.05,109.6,,,,,,
1492,08/24/25 04:28:28 PM,5.59,128.77,4.94,108.5,,,,,,
1493,08/24/25 04:33:28 PM,5.46,130.03,4.82,107.2,,,,,,
1494,08/24/25 04:38:28 PM,5.39,131.07,4.76,106.8,,,,,,
1495,08/24/25 04:43:28 PM,5.31,132.08,4.69,106.2,,,,,,
1496,08/24/25 04:48:28 PM,5.08,132.30,4.49,101.8,,,,,,
1497,08/24/25 04:53:28 PM,5.06,132.04,4.47,101.2,,,,,,
1498,08/24/25 04:58:28 PM,5.04,132.12,4.45,100.9,,,,,,
1499,08/24/25 05:03:28 PM,5.14,132.26,4.54,103.0,,,,,,
1500,08/24/25 05:08:28 PM,5.20,132.51,4.60,104.5,,,,,,
1501,08/24/25 05:13:28 PM,5.23,132.84,4.62,105.4,,,,,,
1502,08/24/25 05:18:28 PM,5.31,133.23,4.70,107.4,,,,,,
1503,08/24/25 05:23:28 PM,5.28,133.74,4.67,107.3,,,,,,
1504,08/24/25 05:28:28 PM,5.20,133.95,4.60,105.9,,,,,,
1505,08/24/25 05:33:28 PM,5.20,133.95,4.60,105.9,,,,,,
1506,08/24/25 05:38:28 PM,5.09,133.63,4.50,103.3,,,,,,
1507,08/24/25 05:43:28 PM,5.02,133.74,4.44,102.0,,,,,,
1508,08/24/25 05:48:28 PM,4.98,133.74,4.40,101.2,,,,,,
1509,08/24/25 05:53:28 PM,4.98,133.88,4.40,101.3,,,,,,
1510,08/24/25 05:58:28 PM,4.93,134.02,4.36,100.5,,,,,,
1511,08/24/25 06:03:28 PM,4.97,134.53,4.40,101.8,,,,,,
1512,08/24/25 06:08:28 PM,4.97,134.96,4.40,102.2,,,,,,
1513,08/24/25 06:13:28 PM,4.97,135.32,4.40,102.5,,,,,,
1514,08/24/25 06:18:28 PM,5.05,135.79,4.47,104.7,,,,,,
1515,08/24/25 06:23:28 PM,4.99,136.04,4.42,103.7,,,,,,
1516,08/24/25 06:28:28 PM,5.01,136.44,4.43,104.5,,,,,,
1517,08/24/25 06:33:28 PM,5.03,136.98,4.45,105.5,,,,,,
1518,08/24/25 06:38:28 PM,5.11,137.52,4.52,107.7,,,,,,
1519,08/24/25 06:43:28 PM,5.15,138.06,4.56,109.1,,,,,,
1520,08/24/25 06:48:28 PM,5.10,137.84,4.52,107.8,,,,,,
1521,08/24/25 06:53:28 PM,5.14,138.06,4.55,108.9,,,,,,
1522,08/24/25 06:58:28 PM,5.11,138.16,4.53,108.4,,,,,,
1523,08/24/25 07:03:28 PM,5.10,138.06,4.52,108.1,,,,,,
1524,08/24/25 07:08:28 PM,5.08,137.91,4.50,107.5,,,,,,
1525,08/24/25 07:13:28 PM,5.07,137.66,4.49,107.0,,,,,,
1526,08/24/25 07:18:28 PM,4.86,136.51,4.30,101.4,,,,,,
1527,08/24/25 07:23:28 PM,4.75,134.24,4.20,97.0,,,,,,
1528,08/24/25 07:28:28 PM,4.80,133.02,4.24,96.9,,,,,,
1529,08/24/25 07:33:28 PM,4.85,131.79,4.29,96.8,,,,,,
1530,08/24/25 07:38:28 PM,4.97,130.28,4.39,97.8,,,,,,
1531,08/24/25 07:43:28 PM,5.10,128.73,4.50,98.9,,,,,,
1532,08/24/25 07:48:28 PM,5.23,127.36,4.62,100.2,,,,,,
1533,08/24/25 07:53:28 PM,5.41,125.24,4.77,101.7,,,,,,
1534,08/24/25 07:58:28 PM,5.55,123.15,4.89,102.4,,,,,,
1535,08/24/25 08:03:28 PM,5.66,121.21,4.98,102.6,,,,,,
1536,08/24/25 08:08:28 PM,5.76,119.48,5.07,102.8,,,,,,
1537,08/24/25 08:13:28 PM,5.85,117.39,5.14,102.6,,,,,,
1538,08/24/25 08:18:28 PM,5.91,115.48,5.19,101.9,,,,,,
1539,08/24/25 08:23:28 PM,5.99,113.50,5.26,101.5,,,,,,
1540,08/24/25 08:28:28 PM,6.10,111.96,5.35,102.0,,,,,,
1541,08/24/25 08:33:28 PM,6.19,110.62,5.43,102.3,,,,,,
1542,08/24/25 08:38:28 PM,6.26,109.15,5.49,102.1,,,,,,
1543,08/24/25 08:43:28 PM,6.34,107.85,5.55,102.3,,,,,,
1544,08/24/25 08:48:28 PM,6.41,106.66,5.61,102.3,,,,,,
1545,08/24/25 08:53:28 PM,6.44,105.51,5.64,101.8,,,,,,
1546,08/24/25 08:58:28 PM,6.52,104.40,5.70,102.0,,,,,,
1547,08/24/25 09:03:28 PM,6.57,103.32,5.74,101.8,,,,,,
1548,08/24/25 09:08:28 PM,6.64,102.02,5.80,101.8,,,,,,
1549,08/24/25 09:13:28 PM,6.69,100.76,5.84,101.4,,,,,,
1550,08/24/25 09:18:28 PM,6.77,99.43,5.91,101.4,,,,,,
1551,08/24/25 09:23:28 PM,6.82,98.20,5.95,101.0,,,,,,
1552,08/24/25 09:28:28 PM,6.91,97.02,6.02,101.3,,,,,,
1553,08/24/25 09:33:28 PM,6.98,95.90,6.08,101.3,,,,,,
1554,08/24/25 09:38:28 PM,7.06,95.04,6.15,101.6,,,,,,
1555,08/24/25 09:43:28 PM,7.11,94.46,6.19,101.8,,,,,,
1556,08/24/25 09:48:28 PM,7.16,93.60,6.23,101.7,,,,,,
1557,08/24/25 09:53:28 PM,7.20,92.73,6.26,101.5,,,,,,
1558,08/24/25 09:58:28 PM,7.26,91.94,6.31,101.6,,,,,,
1559,08/24/25 10:03:28 PM,7.30,91.18,6.35,101.4,,,,,,
1560,08/24/25 10:08:28 PM,7.35,90.46,6.39,101.4,,,,,,
1561,08/24/25 10:13:28 PM,7.40,89.74,6.43,101.4,,,,,,
1562,08/24/25 10:18:28 PM,7.45,89.02,6.47,101.4,,,,,,
1563,08/24/25 10:23:28 PM,7.49,88.30,6.50,101.3,,,,,,
1564,08/24/25 10:28:28 PM,7.55,87.58,6.55,101.4,,,,,,
1565,08/24/25 10:33:28 PM,7.58,86.97,6.57,101.2,,,,,,
1566,08/24/25 10:38:28 PM,7.64,86.29,6.62,101.4,,,,,,
1567,08/24/25 10:43:28 PM,7.67,85.60,6.65,101.1,,,,,,
1568,08/24/25 10:48:28 PM,7.71,84.92,6.68,101.0,,,,,,
1569,08/24/25 10:53:28 PM,7.77,84.16,6.73,101.0,,,,,,
1570,08/24/25 10:58:28 PM,7.84,83.44,6.79,101.2,,,,,,
1571,08/24/25 11:03:28 PM,7.88,82.72,6.82,101.0,,,,,,
1572,08/24/25 11:08:28 PM,7.93,82.04,6.86,101.0,,,,,,
1573,08/24/25 11:13:28 PM,7.97,81.46,6.89,100.9,,,,,,
1574,08/24/25 11:18:28 PM,8.04,80.82,6.95,101.1,,,,,,
1575,08/24/25 11:23:28 PM,8.07,80.20,6.97,100.9,,,,,,
1576,08/24/25 11:28:28 PM,8.11,79.59,7.01,100.8,,,,,,
1577,08/24/25 11:33:28 PM,8.16,79.02,7.05,100.8,,,,,,
1578,08/24/25 11:38:28 PM,8.20,78.51,7.08,100.8,,,,,,
1579,08/24/25 11:43:28 PM,8.25,78.01,7.12,100.9,,,,,,
1580,08/24/25 11:48:28 PM,8.28,77.58,7.15,100.8,,,,,,
1581,08/24/25 11:53:28 PM,8.34,77.14,7.19,101.1,,,,,,
1582,08/24/25 11:58:28 PM,8.37,76.75,7.22,101.0,,,,,,
1583,08/25/25 12:03:28 AM,8.41,76.39,7.25,101.1,,,,,,
1584,08/25/25 12:08:28 AM,8.42,75.99,7.26,100.9,,,,,,
1585,08/25/25 12:13:28 AM,8.46,75.63,7.29,101.0,,,,,,
1586,08/25/25 12:18:28 AM,8.50,75.27,7.32,101.1,,,,,,
1587,08/25/25 12:23:28 AM,8.52,74.91,7.34,100.9,,,,,,
1588,08/25/25 12:28:28 AM,8.56,74.55,7.37,101.0,,,,,,
1589,08/25/25 12:33:28 AM,8.59,74.19,7.40,101.0,,,,,,
1590,08/25/25 12:38:28 AM,8.61,73.87,7.41,100.9,,,,,,
1591,08/25/25 12:43:28 AM,8.64,73.54,7.44,100.9,,,,,,
1592,08/25/25 12:48:28 AM,8.65,73.22,7.44,100.7,,,,,,
1593,08/25/25 12:53:28 AM,8.70,72.93,7.49,100.9,,,,,,
1594,08/25/25 12:58:28 AM,8.71,72.64,7.49,100.7,,,,,,
1595,08/25/25 01:03:28 AM,8.74,72.36,7.52,100.8,,,,,,
1596,08/25/25 01:08:28 AM,8.77,72.10,7.54,100.8,,,,,,
1597,08/25/25 01:13:28 AM,8.80,71.89,7.57,101.0,,,,,,
1598,08/25/25 01:18:28 AM,8.82,71.67,7.58,101.0,,,,,,
1599,08/25/25 01:23:28 AM,8.83,71.46,7.59,100.8,,,,,,
1600,08/25/25 01:28:28 AM,8.86,71.28,7.62,101.0,,,,,,
1601,08/25/25 01:33:28 AM,8.87,71.06,7.62,100.9,,,,,,
1602,08/25/25 01:38:28 AM,8.88,70.92,7.63,100.8,,,,,,
1603,08/25/25 01:43:28 AM,8.90,70.74,7.65,100.9,,,,,,
1604,08/25/25 01:48:28 AM,8.91,70.59,7.66,100.8,,,,,,
1605,08/25/25 01:53:28 AM,8.93,70.45,7.67,100.9,,,,,,
1606,08/25/25 01:58:28 AM,8.94,70.34,7.68,100.9,,,,,,
1607,08/25/25 02:03:28 AM,8.95,70.20,7.69,100.8,,,,,,
1608,08/25/25 02:08:28 AM,8.97,70.09,7.71,100.9,,,,,,
1609,08/25/25 02:13:28 AM,8.97,69.94,7.70,100.8,,,,,,
1610,08/25/25 02:18:28 AM,8.98,69.84,7.71,100.8,,,,,,
1611,08/25/25 02:23:28 AM,8.99,69.76,7.72,100.8,,,,,,
1612,08/25/25 02:28:28 AM,9.01,69.66,7.74,100.9,,,,,,
1613,08/25/25 02:33:28 AM,9.02,69.58,7.75,100.9,,,,,,
1614,08/25/25 02:38:28 AM,9.02,69.48,7.75,100.8,,,,,,
1615,08/25/25 02:43:28 AM,9.04,69.40,7.76,101.0,,,,,,
1616,08/25/25 02:48:28 AM,9.04,69.33,7.76,100.9,,,,,,
1617,08/25/25 02:53:28 AM,9.05,69.30,7.77,101.0,,,,,,
1618,08/25/25 02:58:28 AM,9.05,69.22,7.77,100.9,,,,,,
1619,08/25/25 03:03:28 AM,9.05,69.19,7.77,100.8,,,,,,
1620,08/25/25 03:08:28 AM,9.06,69.12,7.78,100.9,,,,,,
1621,08/25/25 03:13:28 AM,9.08,69.08,7.79,101.1,,,,,,
1622,08/25/25 03:18:28 AM,9.06,69.04,7.78,100.8,,,,,,
1623,08/25/25 03:23:28 AM,9.09,69.01,7.80,101.1,,,,,,
1624,08/25/25 03:28:28 AM,9.08,68.97,7.79,100.9,,,,,,
1625,08/25/25 03:33:28 AM,9.10,68.94,7.81,101.1,,,,,,
1626,08/25/25 03:38:28 AM,9.10,68.94,7.81,101.1,,,,,,
1627,08/25/25 03:43:28 AM,9.09,68.90,7.80,101.0,,,,,,
1628,08/25/25 03:48:28 AM,9.10,68.90,7.81,101.1,,,,,,
1629,08/25/25 03:53:28 AM,9.10,68.90,7.81,101.1,,,,,,
1630,08/25/25 03:58:28 AM,9.10,68.90,7.81,101.1,,,,,,
1631,08/25/25 04:03:28 AM,9.10,68.86,7.81,101.0,,,,,,
1632,08/25/25 04:08:28 AM,9.10,68.86,7.81,101.0,,,,,,
1633,08/25/25 04:13:28 AM,9.11,68.86,7.82,101.2,,,,,,
1634,08/25/25 04:18:28 AM,9.09,68.83,7.80,100.9,,,,,,
1635,08/25/25 04:23:28 AM,9.10,68.83,7.81,101.0,,,,,,
1636,08/25/25 04:28:28 AM,9.10,68.79,7.81,101.0,,,,,,
1637,08/25/25 04:33:28 AM,9.11,68.76,7.82,101.0,,,,,,
1638,08/25/25 04:38:28 AM,9.11,68.72,7.82,101.0,,,,,,
1639,08/25/25 04:43:28 AM,9.11,68.68,7.82,101.0,,,,,,
1640,08/25/25 04:48:28 AM,9.11,68.65,7.82,100.9,,,,,,
1641,08/25/25 04:53:28 AM,9.10,68.61,7.81,100.8,,,,,,
1642,08/25/25 04:58:28 AM,9.12,68.61,7.83,101.0,,,,,,
1643,08/25/25 05:03:28 AM,9.11,68.58,7.82,100.8,,,,,,
1644,08/25/25 05:08:28 AM,9.12,68.54,7.83,100.9,,,,,,
1645,08/25/25 05:13:28 AM,9.12,68.50,7.83,100.9,,,,,,
1646,08/25/25 05:18:28 AM,9.12,68.43,7.83,100.8,,,,,,
1647,08/25/25 05:23:28 AM,9.14,68.36,7.84,100.9,,,,,,
1648,08/25/25 05:28:28 AM,9.14,68.25,7.84,100.8,,,,,,
1649,08/25/25 05:33:28 AM,9.15,68.18,7.85,100.8,,,,,,
1650,08/25/25 05:38:28 AM,9.17,68.14,7.87,101.0,,,,,,
1651,08/25/25 05:43:28 AM,9.17,68.07,7.87,100.9,,,,,,
1652,08/25/25 05:48:28 AM,9.17,68.04,7.87,100.9,,,,,,
1653,08/25/25 05:53:28 AM,9.18,68.00,7.88,101.0,,,,,,
1654,08/25/25 05:58:28 AM,9.19,68.00,7.88,101.1,,,,,,
1655,08/25/25 06:03:28 AM,9.18,67.96,7.88,100.9,,,,,,
1656,08/25/25 06:08:28 AM,9.19,67.96,7.88,101.0,,,,,,
1657,08/25/25 06:13:28 AM,9.19,67.96,7.88,101.0,,,,,,
1658,08/25/25 06:18:28 AM,9.18,67.93,7.87,100.9,,,,,,
1659,08/25/25 06:23:28 AM,9.19,67.93,7.88,101.0,,,,,,
1660,08/25/25 06:28:28 AM,9.19,67.89,7.88,101.0,,,,,,
1661,08/25/25 06:33:28 AM,9.19,67.86,7.88,100.9,,,,,,
1662,08/25/25 06:38:28 AM,9.19,67.82,7.88,100.9,,,,,,
1663,08/25/25 06:43:28 AM,9.19,67.78,7.88,100.8,,,,,,
1664,08/25/25 06:48:28 AM,9.20,67.75,7.89,100.9,,,,,,
1665,08/25/25 06:53:28 AM,9.20,67.71,7.89,100.9,,,,,,
1666,08/25/25 06:58:28 AM,9.21,67.64,7.90,100.9,,,,,,
1667,08/25/25 07:03:28 AM,9.22,67.57,7.91,100.9,,,,,,
1668,08/25/25 07:08:28 AM,9.21,67.46,7.90,100.7,,,,,,
1669,08/25/25 07:13:28 AM,9.24,67.39,7.92,100.9,,,,,,
1670,08/25/25 07:18:28 AM,9.23,67.32,7.91,100.8,,,,,,
1671,08/25/25 07:23:28 AM,9.24,67.24,7.92,100.8,,,,,,
1672,08/25/25 07:28:28 AM,9.23,67.24,7.91,100.7,,,,,,
1673,08/25/25 07:33:28 AM,9.26,67.21,7.94,101.0,,,,,,
1674,08/25/25 07:38:28 AM,9.25,67.21,7.93,100.8,,,,,,
1675,08/25/25 07:43:28 AM,9.24,67.21,7.92,100.7,,,,,,
1676,08/25/25 07:48:28 AM,9.26,67.21,7.94,101.0,,,,,,
1677,08/25/25 07:53:28 AM,9.25,67.21,7.93,100.8,,,,,,
1678,08/25/25 07:58:28 AM,9.24,67.21,7.92,100.7,,,,,,
1679,08/25/25 08:03:28 AM,9.25,67.21,7.93,100.8,,,,,,
1680,08/25/25 08:08:28 AM,9.24,67.24,7.92,100.8,,,,,,
1681,08/25/25 08:13:28 AM,9.24,67.24,7.92,100.8,,,,,,
1682,08/25/25 08:18:28 AM,9.22,67.28,7.91,100.6,,,,,,
1683,08/25/25 08:23:28 AM,9.23,67.28,7.91,100.7,,,,,,
1684,08/25/25 08:28:28 AM,9.22,67.28,7.91,100.6,,,,,,
1685,08/25/25 08:33:28 AM,9.23,67.28,7.91,100.7,,,,,,
1686,08/25/25 08:38:28 AM,9.22,67.28,7.91,100.6,,,,,,
1687,08/25/25 08:43:28 AM,9.22,67.28,7.91,100.6,,,,,,
1688,08/25/25 08:48:28 AM,9.22,67.28,7.91,100.6,,,,,,
1689,08/25/25 08:53:28 AM,9.21,67.28,7.90,100.5,,,,,,
1690,08/25/25 08:58:28 AM,9.22,67.28,7.91,100.6,,,,,,
1691,08/25/25 09:03:28 AM,9.20,67.32,7.89,100.4,,,,,,
1692,08/25/25 09:08:28 AM,9.21,67.28,7.90,100.5,,,,,,
1693,08/25/25 09:13:28 AM,9.21,67.28,7.90,100.5,,,,,,
1694,08/25/25 09:18:28 AM,9.20,67.28,7.89,100.4,,,,,,
1695,08/25/25 09:23:28 AM,9.22,67.24,7.91,100.6,,,,,,
1696,08/25/25 09:28:28 AM,9.22,67.24,7.91,100.6,,,,,,
1697,08/25/25 09:33:28 AM,9.21,67.24,7.90,100.5,,,,,,
1698,08/25/25 09:38:28 AM,9.23,67.24,7.91,100.7,,,,,,
1699,08/25/25 09:43:28 AM,9.22,67.24,7.91,100.6,,,,,,
1700,08/25/25 09:48:28 AM,9.21,67.28,7.90,100.5,,,,,,
1701,08/25/25 09:53:28 AM,9.21,67.28,7.90,100.5,,,,,,
1702,08/25/25 09:58:28 AM,9.22,67.28,7.91,100.6,,,,,,
1703,08/25/25 10:03:28 AM,9.21,67.32,7.90,100.5,,,,,,
1704,08/25/25 10:08:28 AM,9.20,67.32,7.89,100.4,,,,,,
1705,08/25/25 10:13:28 AM,9.20,67.32,7.89,100.4,,,,,,
1706,08/25/25 10:18:28 AM,9.19,67.35,7.88,100.4,,,,,,
1707,08/25/25 10:23:28 AM,9.15,67.39,7.85,100.0,,,,,,
1708,08/25/25 10:28:28 AM,9.15,67.46,7.85,100.0,,,,,,
1709,08/25/25 10:33:28 AM,9.14,67.57,7.84,100.0,,,,,,
1710,08/25/25 10:38:28 AM,9.13,67.71,7.83,100.1,,,,,,
1711,08/25/25 10:43:28 AM,9.14,67.93,7.84,100.4,,,,,,
1712,08/25/25 10:48:28 AM,9.12,68.14,7.82,100.5,,,,,,
1713,08/25/25 10:53:28 AM,9.13,68.29,7.83,100.7,,,,,,
1714,08/25/25 10:58:28 AM,9.13,68.36,7.83,100.8,,,,,,
1715,08/25/25 11:03:28 AM,9.11,68.32,7.82,100.6,,,,,,
1716,08/25/25 11:08:28 AM,9.10,68.36,7.81,100.5,,,,,,
1717,08/25/25 11:13:28 AM,9.10,68.72,7.81,100.9,,,,,,
1718,08/25/25 11:18:28 AM,9.10,69.30,7.81,101.5,,,,,,
1719,08/25/25 11:23:28 AM,9.06,69.91,7.78,101.8,,,,,,
1720,08/25/25 11:28:28 AM,8.97,70.56,7.71,101.4,,,,,,
1721,08/25/25 11:33:28 AM,8.92,71.13,7.67,101.5,,,,,,
1722,08/25/25 11:38:28 AM,8.90,71.56,7.65,101.8,,,,,,
1723,08/25/25 11:43:28 AM,8.84,72.03,7.60,101.6,,,,,,
1724,08/25/25 11:48:28 AM,8.80,72.36,7.57,101.5,,,,,,
1725,08/25/25 11:53:28 AM,8.79,72.61,7.56,101.6,,,,,,
1726,08/25/25 11:58:28 AM,8.75,72.97,7.53,101.5,,,,,,
1727,08/25/25 12:03:28 PM,8.73,73.54,7.52,101.9,,,,,,
1728,08/25/25 12:08:28 PM,8.65,74.16,7.45,101.6,,,,,,
1729,08/25/25 12:13:28 PM,8.61,74.70,7.42,101.8,,,,,,
1730,08/25/25 12:18:28 PM,8.56,75.27,7.38,101.8,,,,,,
1731,08/25/25 12:23:28 PM,8.50,75.81,7.33,101.6,,,,,,
1732,08/25/25 12:28:28 PM,8.51,76.39,7.34,102.3,,,,,,
1733,08/25/25 12:33:28 PM,8.42,77.11,7.26,102.0,,,,,,
1734,08/25/25 12:38:28 PM,8.41,77.72,7.26,102.5,,,,,,
1735,08/25/25 12:43:28 PM,8.36,78.58,7.22,102.8,,,,,,
1736,08/25/25 12:48:28 PM,8.32,79.63,7.19,103.4,,,,,,
1737,08/25/25 12:53:28 PM,8.22,80.31,7.10,102.9,,,,,,
1738,08/25/25 12:58:28 PM,8.18,80.85,7.07,102.9,,,,,,
1739,08/25/25 01:03:28 PM,8.11,81.43,7.01,102.6,,,,,,
1740,08/25/25 01:08:28 PM,8.01,81.75,6.93,101.7,,,,,,
1741,08/25/25 01:13:28 PM,7.97,82.00,6.89,101.4,,,,,,
1742,08/25/25 01:18:28 PM,7.93,82.11,6.86,101.0,,,,,,
1743,08/25/25 01:23:28 PM,7.90,82.47,6.84,101.0,,,,,,
1744,08/25/25 01:28:28 PM,7.87,82.94,6.81,101.1,,,,,,
1745,08/25/25 01:33:28 PM,7.83,83.52,6.78,101.1,,,,,,
1746,08/25/25 01:38:28 PM,7.82,84.13,6.77,101.6,,,,,,
1747,08/25/25 01:43:28 PM,7.80,84.52,6.76,101.7,,,,,,
1748,08/25/25 01:48:28 PM,7.79,84.56,6.75,101.6,,,,,,
1749,08/25/25 01:53:28 PM,7.72,84.42,6.69,100.6,,,,,,
1750,08/25/25 01:58:28 PM,7.76,83.91,6.72,100.6,,,,,,
1751,08/25/25 02:03:28 PM,8.01,85.68,6.94,105.6,,,,,,
1752,08/25/25 02:08:28 PM,7.87,91.76,6.84,109.9,,,,,,
1753,08/25/25 02:13:28 PM,7.55,96.91,6.58,110.5,,,,,,
1754,08/25/25 02:18:28 PM,7.21,101.37,6.30,109.9,,,,,,
1755,08/25/25 02:23:28 PM,7.18,105.26,6.28,113.2,,,,,,
1756,08/25/25 02:28:28 PM,6.94,111.31,6.09,115.4,,,,,,
1757,08/25/25 02:33:28 PM,6.49,115.88,5.70,112.3,,,,,,
1758,08/25/25 02:38:28 PM,6.44,117.18,5.66,112.7,,,,,,
1759,08/25/25 02:43:28 PM,6.12,121.14,5.39,110.9,,,,,,
1760,08/25/25 02:48:28 PM,6.05,120.81,5.33,109.3,,,,,,
1761,08/25/25 02:53:28 PM,5.92,121.21,5.21,107.3,,,,,,
1762,08/25/25 02:58:28 PM,5.93,120.02,5.22,106.4,,,,,,
1763,08/25/25 03:03:28 PM,5.97,124.02,5.26,111.0,,,,,,
1764,08/25/25 03:08:28 PM,5.51,128.73,4.86,106.9,,,,,,
1765,08/25/25 03:13:28 PM,5.42,127.62,4.78,104.1,,,,,,
1766,08/25/25 03:18:28 PM,5.50,127.51,4.85,105.5,,,,,,
1767,08/25/25 03:23:28 PM,5.42,128.91,4.79,105.3,,,,,,
1768,08/25/25 03:28:28 PM,5.35,122.11,4.71,97.8,,,,,,
1769,08/25/25 03:33:28 PM,7.42,98.31,6.47,110.0,,,,,,
1770,08/25/25 03:38:28 PM,8.66,87.40,7.51,116.1,,,,,,
1771,08/25/25 03:43:28 PM,9.33,82.18,8.07,118.9,,,,,,
1772,08/25/25 03:48:28 PM,9.65,79.38,8.34,119.6,,,,,,
1773,08/25/25 03:53:28 PM,9.93,77.65,8.57,121.0,,,,,,
1774,08/25/25 03:58:28 PM,10.17,76.57,8.77,122.5,,,,,,
1775,08/25/25 04:03:28 PM,10.05,75.13,8.66,119.3,,,,,,
1776,08/25/25 04:08:28 PM,10.30,74.19,8.87,121.1,,,,,,
1777,08/25/25 04:13:28 PM,10.29,73.69,8.86,120.3,,,,,,
1778,08/25/25 04:18:28 PM,10.26,73.40,8.83,119.6,,,,,,
1779,08/25/25 04:23:28 PM,10.23,73.22,8.80,119.0,,,,,,
1780,08/25/25 04:28:28 PM,10.01,73.11,8.61,116.3,,,,,,
1781,08/25/25 04:33:28 PM,9.84,73.08,8.47,114.3,,,,,,
1782,08/25/25 04:38:28 PM,9.80,73.00,8.43,113.8,,,,,,
1783,08/25/25 04:43:28 PM,9.62,72.97,8.28,111.6,,,,,,
1784,08/25/25 04:48:28 PM,9.63,72.97,8.29,111.8,,,,,,
1785,08/25/25 04:53:28 PM,9.55,72.93,8.22,110.8,,,,,,
1786,08/25/25 04:58:28 PM,9.54,72.93,8.21,110.7,,,,,,
1787,08/25/25 05:03:28 PM,9.50,72.90,8.17,110.2,,,,,,
1788,08/25/25 05:08:28 PM,9.50,72.90,8.17,110.2,,,,,,
1789,08/25/25 05:13:28 PM,9.49,72.90,8.17,110.0,,,,,,
1790,08/25/25 05:18:28 PM,9.47,72.86,8.15,109.8,,,,,,
1791,08/25/25 05:23:28 PM,9.44,72.86,8.12,109.4,,,,,,
1792,08/25/25 05:28:28 PM,9.39,72.86,8.08,108.8,,,,,,
1793,08/25/25 05:33:28 PM,9.36,72.82,8.05,108.5,,,,,,
1794,08/25/25 05:38:28 PM,9.32,72.82,8.02,108.0,,,,,,
1795,08/25/25 05:43:28 PM,9.24,72.82,7.95,107.1,,,,,,
1796,08/25/25 05:48:28 PM,9.22,72.82,7.93,106.8,,,,,,
1797,08/25/25 05:53:28 PM,9.16,72.79,7.88,106.1,,,,,,
1798,08/25/25 05:58:28 PM,9.12,72.79,7.85,105.6,,,,,,
1799,08/25/25 06:03:28 PM,9.11,72.79,7.84,105.5,,,,,,
1800,08/25/25 06:08:28 PM,9.07,72.79,7.80,105.1,,,,,,
1801,08/25/25 06:13:28 PM,9.08,72.79,7.81,105.2,,,,,,
1802,08/25/25 06:18:28 PM,9.11,72.79,7.84,105.5,,,,,,
1803,08/25/25 06:23:28 PM,9.11,72.75,7.84,105.5,,,,,,
1804,08/25/25 06:28:28 PM,9.07,72.75,7.80,105.0,,,,,,
1805,08/25/25 06:33:28 PM,9.05,72.75,7.79,104.8,,,,,,
1806,08/25/25 06:38:28 PM,9.03,72.75,7.77,104.6,,,,,,
1807,08/25/25 06:43:28 PM,8.99,72.75,7.74,104.1,,,,,,
1808,08/25/25 06:48:28 PM,8.99,72.75,7.74,104.1,,,,,,
1809,08/25/25 06:53:28 PM,8.96,72.75,7.71,103.7,,,,,,
1810,08/25/25 06:58:28 PM,8.91,72.75,7.67,103.2,,,,,,
1811,08/25/25 07:03:28 PM,8.89,72.75,7.65,102.9,,,,,,
1812,08/25/25 07:08:28 PM,8.90,72.75,7.66,103.1,,,,,,
1813,08/25/25 07:13:28 PM,8.91,72.75,7.67,103.2,,,,,,
1814,08/25/25 07:18:28 PM,8.87,72.75,7.63,102.7,,,,,,
1815,08/25/25 07:23:28 PM,8.86,72.75,7.62,102.6,,,,,,
1816,08/25/25 07:28:28 PM,8.85,72.72,7.61,102.4,,,,,,
1817,08/25/25 07:33:28 PM,8.83,72.72,7.60,102.2,,,,,,
1818,08/25/25 07:38:28 PM,8.81,72.72,7.58,102.0,,,,,,
1819,08/25/25 07:43:28 PM,8.80,72.72,7.57,101.9,,,,,,
1820,08/25/25 07:48:28 PM,8.82,72.72,7.59,102.1,,,,,,
1821,08/25/25 07:53:28 PM,8.81,72.72,7.58,102.0,,,,,,
1822,08/25/25 07:58:28 PM,8.81,72.72,7.58,102.0,,,,,,
1823,08/25/25 08:03:28 PM,8.81,72.72,7.58,102.0,,,,,,
1824,08/25/25 08:08:28 PM,8.81,72.72,7.58,102.0,,,,,,
1825,08/25/25 08:13:28 PM,8.81,72.72,7.58,102.0,,,,,,
1826,08/25/25 08:18:28 PM,8.80,72.72,7.57,101.9,,,,,,
1827,08/25/25 08:23:28 PM,8.79,72.72,7.56,101.7,,,,,,
1828,08/25/25 08:28:28 PM,8.80,72.72,7.57,101.9,,,,,,
1829,08/25/25 08:33:28 PM,8.80,72.72,7.57,101.9,,,,,,
